A,01123,Pertanian Hortikultura Bunga-bungaan,"Kelompok ini mencakup budidaya tanaman hias yang khusus dipanen bunganya, termasuk pasca panen, seperti: anggrek, mawar, melati, dan sedap malam."
A,01124,Pertanian Tanaman Hias Lainnya,"Kelompok ini mencakup budidaya tanaman hias yang dipanen selain bunganya, seperti bonsai, suplir, kuping gajah dan palem."
A,01125,Pembibitan dan Pembenihan Hortikultura Sayuran dan Bunga-bungaan,"Kelompok ini mencakup usaha pembibitan dan pembenihan hortikultura sayuran dan bunga-bungaan, mencakup bibit bunga, bibit buah-buahan, dan bibit sayur sayuran; cangkokan/ stek, umbi, akar umbi dan lainnya."
A,01131,Pertanian Buah-buahan Musiman,"Kelompok ini mencakup usaha pertanian mulai dari kegiatan penyiapan/ pelaksanaan, penanaman, pembibitan, pemeliharaan, pemanenan dan pasca panen buah-buahan musiman seperti: rambutan, jeruk, durian, duku, semangka, dan mangga."
A,01132,Pertanian Buah-buahan Sepanjang Tahun,"Kelompok ini mencakup usaha pertanian mulai dari kegiatan penyiapan/ pelaksanaan, penanaman, pembibitan, pemeliharaan, pemanenan dan pasca panen bermacam - macam buah-buahan sepanjang tahun seperti: pepaya, pisang dan nenas."
A,01133,Perkebunan Kelapa,"Kelompok ini mencakup usaha perkebunan mulai dari kegiatan pengolahan lahan, penyemaian, pembibitan, penanaman, pemeliharaan, dan pemanenan kelapa."
A,01134,Perkebunan Kelapa Sawit,"Kelompok ini mencakup usaha perkebunan mulai dari kegiatan pengolahan lahan, penyemaian, pembibitan, penanaman, pemeliharaan, dan pemanenan kelapa sawit."
A,01135,Perkebunan Tanaman Untuk Bahan Minuman,"Kelompok ini mencakup usaha perkebunan mulai dari kegiatan pengolahan lahan, penyemaian, pembibitan, penanaman, pemeliharaan, dan pemanenan tanaman untuk bahan minuman, seperti: tanaman kopi, teh dan coklat."
A,01136,Perkebunan Jambu Mete,"Kelompok ini mencakup usaha perkebunan mulai dari kegiatan pengolahan lahan, penyemaian, pembibitan, penanaman, pemeliharaan, dan pemanenan jambu mete."
A,01137,Perkebunan Lada,"Kelompok ini mencakup usaha perkebunan mulai dari kegiatan pengolahan lahan, penyemaian, pembibitan, penanaman, pemeliharaan, dan pemanenan lada."
A,01138,Perkebunan Cengkeh,"Kelompok ini mencakup usaha perkebunan mulai dari kegiatan pengolahan lahan, penyemaian, pembibitan, penanaman, pemeliharaan, dan pemanenan cengkeh."
A,01139,Perkebunan Tanaman Rempah Lainnya,"Kelompok ini mencakup usaha perkebunan mulai dari kegiatan pengolahan lahan, penyemaian, pembibitan, penanaman, pemeliharaan, dan pemanenan tanaman rempah lainnya, seperti: panili, kayu manis, dan pala."
A,01211,Pembibitan dan Budidaya Sapi Potong,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan sapi potong, untuk menghasilkan ternak bibit sapi potong, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya sapi potong (termasuk kegiatan penggemukan) untuk menghasilkan sapi bakalan dan sapi potong."
A,01212,Pembibitan dan Budidaya Sapi Perah,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan sapi perah, untuk menghasilkan ternak bibit sapi perah, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya sapi perah untuk menghasilkan susu."
A,01213,Pembibitan dan Budidaya Kerbau Potong,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan kerbau potong, untuk menghasilkan ternak bibit kerbau potong, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya kerbau (termasuk kegiatan penggemukan) untuk menghasilkan kerbau bakalan, dan kerbau potong."
A,01214,Pembibitan dan Budidaya Kerbau Perah,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan kerbau perah, untuk menghasilkan ternak bibit kerbau perah, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya kerbau perah untuk menghasilkan susu."
A,01215,Pembibitan dan Budidaya Kuda,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan kuda, untuk menghasilkan ternak bibit kuda, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya kuda untuk menghasilkan kuda potong, kuda pacu, dan kuda tarik."
A,01216,Pembibitan dan Budidaya Kambing Potong,"Kelompok ini mencakup usaha yang menyelenggarakan pembibitan kambing potong, untuk menghasilkan ternak bibit kambing potong, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya kambing (termasuk kegiatan penggemukan) untuk menghasilkan kambing potong."
A,01217,Pembibitan dan Budidaya Kambing Perah,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan kambing perah, untuk menghasilkan ternak bibit kambing perah, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya kambing perah untuk menghasilkan susu."
A,01218,Pembibitan dan Budidaya Domba,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan domba, yang menghasilkan ternak bibit domba, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya domba (termasuk kegiatan penggemukan) untuk menghasilkan domba potong dan untuk diambil bulunya."
A,01221,Pembibitan dan Budidaya Babi,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan ternak babi, untuk menghasilkan ternak bibit babi, mani dan mudigah, dan peternakan yang menyelenggarakan budidaya babi untuk menghasilkan babi potong."
A,01222,Pembibitan dan Budidaya Ayam Ras,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan ayam ras pedaging dan ayam ras petelur untuk menghasilkan ayam bibit dan telur tetas, dan peternakan yang menyelenggarakan budidaya ayam ras untuk menghasilkan ayam pedaging, telur konsumsi, dan lainnya."
A,01223,Pembibitan dan Budidaya Ayam Buras,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan ayam buras, untuk menghasilkan ternak bibit ayam buras petelur dan atau telur tetas, dan peternakan yang menyelenggarakan budidaya ayam buras untuk menghasilkan ayam buras potong, telur konsumsi, dan lainnya."
A,01224,Pembibitan dan Budidaya Itik,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan itik, untuk menghasilkan ternak bibit itik dan atau telur tetas, dan peternakan yang menyelenggarakan budidaya itik untuk menghasilkan itik potong, telur konsumsi dan lainnya."
A,01225,Pembibitan dan Budidaya Burung Puyuh,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan burung puyuh, untuk menghasilkan ternak bibit burung puyuh dan atau telur tetas, dan peternakan yang menyelenggarakan budidaya burung puyuh untuk menghasilkan burung puyuh potong atau telur konsumsi."
A,01226,Pembibitan dan Budidaya Burung Merpati,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan burung merpati, untuk menghasilkan ternak bibit burung merpati dan atau telur tetas, dan peternakan yang menyelenggarakan budidaya burung merpati untuk menghasilkan burung merpati potong atau diambil bulunya."
A,01227,Pembibitan dan Budidaya Burung Onta,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan burung onta, untuk menghasilkan ternak bibit burung onta dan atau telur tetas, dan peternakan yang menyelenggarakan budidaya burung onta konsumsi untuk menghasilkan burung onta potong, telur dan atau lainnya."
A,01228,Pembibitan dan Budidaya Aneka Ternak Lainnya,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan aneka ternak, seperti: rusa/ kijang, kelinci/ marmut, anjing, kucing, kera/ primata lainnya, lebah, ulat sutera, cacing, jangkrik dan aneka ternak lainnya, untuk menghasilkan bibit dan peternakan yang menyelenggarakan budidaya aneka ternak untuk menghasilkan daging, kulit dan lainnya."
A,01229,Pembibitan dan Budidaya Ternak Unggas Lainnya,"Kelompok ini mencakup usaha peternakan yang menyelenggarakan pembibitan ternak unggas lainnya, seperti: kalkun, entok, angsa dan burung walet, untuk menghasilkan bibit dan atau telur tetas, dan peternakan yang menyelenggarakan budidaya unggas tersebut untuk menghasilkan daging, bulu dan telur."
A,01300,Kombinasi Pertanian Atau Perkebunan Dengan Peternakan (mixed Farming),"Kelompok ini mencakup usaha pertanian atau perkebunan yang dikombinasikan dengan usaha peternakan dalam satu unit kegiatan campuran. Ratio Spesialisasi kombinasi kegiatan ini adalah kurang dari 66 persen untuk salah satu kegiatannya. Pertanian campuran, perkebunan campuran, dan peternakan campuran dimasukkan dalam kelompok yang sesuai dengan kegiatan utamanya."
A,01401,Jasa Pengolahan Lahan,"Kelompok ini mencakup usaha pengolahan lahan pertanian tanaman pangan dan perkebunan atas dasar balas jasa (fee) atau kontrak dengan tujuan untuk persiapan penanaman, baik di lahan sawah maupun di lahan kering."
A,01402,"Jasa Pemupukan, Penanaman Bibit/ Benih dan Pengendalian Jasad Pengganggu","Kelompok ini mencakup usaha yang bergerak dalam pemupukan lahan pertanian, penanaman bibit/ benih, dan pengendalian hama penyakit dan tanaman pengganggu tanaman pangan dan perkebunan atas dasar balas jasa (fee) atau kontrak."
A,01403,Jasa Pemanenan dan Pasca Panen,"Kelompok ini mencakup usaha pemanenan tanaman atas dasar balas jasa (fee) atau kontrak, dan  usaha pasca panen meliputi usaha sortasi, pengupasan, pengeringan dan pengepakan dari macam-macam hasil pertanian atas dasar balas jasa (fee) atau kontrak."
A,01404,Usaha Jasa Pertanian Lainnya,"Kelompok ini mencakup usaha pertanian yang belum termasuk dalam golongan jasa pertanian di atas, seperti: penyelenggaraan pengairan/ penyiraman serta penyediaan alat pertanian berikut operatornya, pemeliharaan dan perawatan alat pertanian atas dasar balas  jasa (fee) atau kontrak. Penyewaan khusus alat pertanian saja tanpa operatornya dimasukkan dalam  kelompok Persewaan Mesin Pertanian dan Peralatannya (71210)."
A,01405,Jasa Pelayanan Kesehatan Ternak,Kelompok ini mencakup usaha yang bergerak dalam bidang pelayan kesehatan/ pengobatan ternak atas dasar balas jasa (fee) atau kontrak. Pelayanan kesehatan hewan dari  jenis hewan bukan ternak dimasukkan dalam kelompok 85200.
A,01406,Jasa Pemacekan Ternak,Kelompok ini mencakup usaha yang bergerak dalam bidang pemacekan ternak atas dasar balas jasa (fee) atau kontrak.
A,01407,Jasa Penetasan Telur,Kelompok ini mencakup usaha yang bergerak dalam bidang penetasan telur atas dasar balas jasa (fee) atau kontrak.
A,01408,Jasa Pelayanan Peternakan Lainnya,"Kelompok ini mencakup usaha yang bergerak dalam pelayanan peternakan lainnya atas dasar balas jasa (fee) atau kontrak, seperti: pencukuran bulu ternak, pembersihan kandang ternak, termasuk juga usaha pelayanan pencari rumput dan penggembalaan ternak."
A,01501,Perburuan/ Penangkapan Satwa Liar,"Kelompok ini mencakup usaha perburuan/ penangkapan satwa liar dalam rangka pengendalian populasi dan pelestarian. Termasuk usaha pengawetan dan penyamakan kulit dari furskin, reptil, dan kulit unggas hasil perburuan dan penangkapan."
A,01502,Penangkaran Satwa Liar,"Kelompok ini mencakup usaha penangkaran, pembesaran, penelitian untuk pelestarian satwa liar, baik satwa laut seperti walrus, seals dan satwa liar darat."
A,02011,Pengusahaan Hutan Jati,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman jati."
A,02012,Pengusahaan Hutan Pinus,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman pinus."
A,02013,Pengusahaan Hutan Mahoni,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman mahoni."
A,02014,Pengusahaan Hutan Sonokeling,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman sonokeling."
A,02015,Pengusahaan Hutan Albasia/ Jeunjing,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman albasia."
A,02016,Pengusahaan Hutan Cendana,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman cendana."
A,02017,Pengusahaan Hutan Akasia,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman akasia."
A,02018,Pengusahaan Hutan Ekaliptus,"Kelompok ini mencakup usaha persemaian, penanaman, pemeliharaan, pemanenan hasil, pengolahan, dan pemasaran jenis tanaman Ekaliptus."
A,02019,Pengusahaan Hutan Lainnya,Kelompok ini mencakup pengusahaan kayu lainnya yang belum termasuk dalam kelompok 02011 s.d. 02018.
A,02020,Pengusahaan Hutan Alam,"Kelompok ini mencakup usaha yang terpadu antara kegiatan pemanenan kayu dengan batas diameter, pengolahan, pemasaran, penanaman kembali serta pemeliharaan tanaman dari jenis-jenis alami, seperti: meranti, kruing, pulai, ramin, kayu besi, kayu hitam, ulin, dan sebagainya. Termasuk juga usaha pengangkutan kayu yang dilakukan oleh pengusaha hutan itu sendiri."
A,02031,Pengusahaan Rotan,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil, pengolahan dan pemasaran jenis tanaman rotan."
A,02032,Pengusahaan Getah Pinus,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil, pengolahan dan pemasaran getah pinus."
A,02033,Pengusahaan Daun Kayu Putih,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil, pengolahan dan pemasaran daun kayu putih."
A,02034,Pengusahaan Kokon/ Kepompong Ulat Sutera,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil, pengolahan dan pemasaran kokon/ kepompong ulat sutera."
A,02035,Pengusahaan Damar,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil, pengolahan dan pemasaran damar."
A,02039,Penggunaan Hasil Hutan Selain Kayu Lainnya,"Kelompok ini mencakup usaha penanaman, pemeliharaan, pemungutan hasil, pengolahan dan pemasaran hasil-hasil hutan selain kayu lainnya, seperti pengusahaan hutan bambu."
A,02041,Jasa Kehutanan Bidang Inventarisasi dan Tataguna Lahan,"Kelompok ini mencakup usaha dalam rangka penyiapan data dasar pengelolaan hutan, seperti survei pendahuluan dan survei ulang dalam rangka penilaian potensi, pengukuran dan penataan batas hutan dan penafsiran potret udara."
A,02042,Jasa Kehutanan Bidang Perlindungan Hutan dan Pelestarian Alam,"Kelompok ini mencakup usaha dalam rangka menunjang kegiatan perlindungan dan pelestarian alam, seperti: jasa ANDAL/ PIL (Pemantauan Informasi Lingkungan), UKL (Usaha Kelola Lingkungan), UPL (Usaha Pemantauan Lingkungan)."
A,02043,Jasa Kehutanan Bidang Reboisasi dan Rehabilitasi,Kelompok ini mencakup usaha dalam rangka reboisasi dan rehabilitasi lahan baik di dalam maupun kawasan hutan.
A,02049,Jasa Kehutanan Lainnya,Kelompok ini mencakup usaha jasa di bidang kehutanan yang tidak tercakup dalam kelompok 02041 s.d. 02043.
A,02051,Usaha Pemungutan Kayu,Kelompok ini mencakup usaha pemungutan hasil kayu dengan batas diameter tertentu yang terpisah dari usaha pengusahaan kayu.
A,02052,Usaha Pemungutan Selain Kayu,Kelompok ini mencakup usaha pemungutan hasil selain kayu yang terpisah dari usaha pengusahaan hasil hutan selain kayu.
A,02059,Usaha Kehutanan Lainnya,Kelompok ini mencakup usaha di bidang kehutanan yang tidak tercakup dalam kelompok manapun.
B,B,Perikanan,
B,05,Perikanan,
B,050,Perikanan,
B,0501,Penangkapan Biota Dilaut,
B,0502,Budidaya Biota Di Laut,
B,0503,Penangkapan Biota di Perairan Umum,
B,0504,Budidaya Biota Air Tawar dan Air Payau,
B,0505,Jasa Perikanan,
B,05011,Penangkapan Ikan Di Laut,"Kelompok ini mencakup usaha/ kegiatan penangkapan ikan tuna/ cakalang (seperti: penangkapan ikan big eye tuna, yellow fin tuna, albacore, dan cakalang), ikan hiu/ cucut (seperti: hiu macan, hiu gergaji, dan cucut botol), ikan tenggiri, bawal, layang, lemusu, kakap merah, dan ikan hias laut (seperti: sekar taji layar lurik, buntel pasir, dan ikan kalong) di laut, muara sungai, laguna dan tempat lain yang dipengaruhi pasang surut. Termasuk pula penangkapan binatang laut lainnya, seperti: teripang dan ubur-ubur."
B,05012,Penangkapan Crustacea Laut,"Kelompok ini mencakup usaha/ kegiatan penangkapan jenis udang (seperti: udang windu, udang putih, udang dogol), lobster, dan crustacea laut lainnya (seperti: kepiting dan rajungan) di laut, muara sungai, laguna, dan tempat lain yang dipengaruhi pasang surut."
B,05013,Penangkapan Mollusca Laut,"Kelompok ini mencakup usaha/ kegiatan penangkapan jenis kerang mutiara, cumi-cumi, sotong, gurita, dan mollusca laut lainnya (seperti: remis, simping, kerang darah, kerang hijau, dan tiram) di laut, muara sungai, laguna, dan tempat lain yang dipengaruhi pasang surut."
B,05014,Penangkapan/ Pengambilan Tanaman Laut,"Kelompok ini mencakup usaha/ kegiatan penangkapan/ pengambilan tanaman air, seperti: rumput laut dan tanaman hias di laut, muara sungai, laguna, dan tempat lain yang dipengaruhi pasang surut."
B,05015,Penangkapan/ Pengambilan Benih Biota Laut,"Kelompok ini mencakup usaha/ kegiatan penangkapan/ pengambilan benih ikan, benih udang, dan benih biota laut lainnya (seperti: benih macam-macam kerang, benih kepiting, dan benih rumput laut) di laut, muara sungai, laguna, dan tempat lain yang dipengaruhi pasang surut."
B,05021,Budidaya Biota Laut,"Kelompok ini mencakup usaha/ kegiatan budidaya/ pembesaran ikan, udang, kerang mutiara, kerang darah, kerang hijau, teripang, dan binatang laut lainnya (seperti: penyu, kima raksasa, dan keong laut) di laut, muara sungai, laguna, dan tempat lain yang dipengaruhi pasang surut."
B,05022,Pembenihan Biota Laut,"Kelompok ini mencakup usaha pembenihan ikan laut, udang, dan biota laut lainnya (seperti: kerang mutiara, kerang hijau, penyu, dan kepiting) dengan media air laut."
B,05031,Penangkapan Ikan Di Perairan Umum,"Kelompok ini mencakup usaha/ kegiatan penangkapan ikan air tawar (ikan jelawat, betutu, belida, patin, dan lele), dan ikan hias (seperti: ikan ulang, uli dan pelangi) di danau, sungai, waduk dan rawa."
B,05032,"Penangkapan Crustacea, Mollusca, dan Biota Lainnya Di Perairan Umum","Kelompok ini mencakup usaha/ kegiatan penangkapan crustacea air tawar (seperti: udang galah dan udang grago), mollusca (seperti: siput dan remis), katak, dan biota air tawar lainnya (seperti: bulus, belut, dan sidat) di danau, sungai, waduk, dan rawa."
B,05041,Budidaya Biota Air Tawar,"Kelompok ini mencakup usaha/ kegiatan budidaya/ pembesaran ikan air tawar, udang, katak, dan budidaya biota air tawar lainnya (seperti: buaya, labi-labi, dan kura-kura) di air tawar."
B,05042,Budidaya Biota Air Payau,"Kelompok ini mencakup usaha/ kegiatan budidaya/ pembesaran ikan air payau (seperti: bandeng, dan kakap putih), udang windu, udang putih, dan biota air payau lainnya (seperti: kepiting, ketam, telapak kuda, dan rumput laut) di air payau (tambak)."
B,05043,Pembenihan Biota Air Tawar,"Kelompok ini mencakup usaha/ kegiatan pembenihan ikan air tawar (seperti: ikan mas, lele, gurame, dan nila merah), ikan hias (seperti: ikan botia, uli, mas, arwana, dan man fish) dan biota air tawar lainnya (seperti: udang galah, katak dan buaya)."
B,05044,Pembenihan Biota Air Payau,"Kelompok ini mencakup usaha/ kegiatan pembenihan ikan air payau (seperti: ikan bandeng, dan kakap putih), udang galah, udang windu, dan biota lainnya (seperti: kepiting, dan rumput laut) di air payau."
B,05051,Jasa Sarana Produksi Perikanan Laut,"Kelompok ini mencakup usaha/ kegiatan yang secara langsung berhubungan dengan usaha penyiapan sarana penangkapan ikan, dan sarana budidaya biota laut yang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti: jasa pengolahan lahan, pembuatan karamba dan jaring apung, dan sebagainya."
B,05052,Jasa Produksi Perikanan Laut,"Kelompok ini mencakup usaha/ kegiatan yang secara langsung berhubungan dengan usaha penangkapan ikan, dan budidaya biota laut yang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti: jasa penebaran benih, jasa pemberian pakan, dan sebagainya."
B,05053,Jasa Pasca Panen Perikanan Laut,"Kelompok ini mencakup usaha/ kegiatan yang secara langsung berhubungan dengan usaha penangkapan ikan, dan budidaya biota laut yang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti: jasa pemanenan, jasa persiapan lelang, jasa sortasi dan gradasi, jasa uji mutu, dan sebagainya."
B,05054,Jasa Sarana Produksi Perikanan Darat,"Kelompok ini mencakup usaha/ kegiatan yang secara langsung berhubungan dengan usaha penyiapan sarana penangkapan dan budidaya ikan air tawar dan ikan air payau darat yang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti: jasa pengolahan lahan, dan sebagainya."
B,05055,Jasa Produksi Perikanan Darat,"Kelompok ini mencakup usaha/ kegiatan yang secara langsung berhubungan dengan usaha penangkapan, dan budidaya ikan air tawar dan ikan air payau yang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti: jasa perubahan benih, jasa pengendalian jasad pengganggu, jasa pemantauan, dan sebagainya."
B,05056,Jasa Pasca Panen Perikanan Darat,"Kelompok ini mencakup usaha/ kegiatan yang secara langsung berhubungan dengan usaha penangkapan dan budidaya ikan air tawar dan ikan air payau yang dilakukan atas dasar balas jasa (fee) atau kontrak, seperti: jasa pemanenan, jasa persiapan lelang, jasa sortasi dan gradasi, jasa uji mutu, jasa pengeringan, jasa pemberian es, jasa pengepakan dan penyimpanan, dan sebagainya."
C,C,Pertambangan dan Penggalian,
C,11,Pertambangan dan Jasa Pertambangan Minyak dan Gas Bumi,
C,12,Pertambangan Bijih Uranium dan Thorium,
C,13,Pertambangan Bijih Logam,
C,14,"Penggalian Batu-batuan, Tanah Liat dan Pasir, Serta Pertambangan Mineral dan Bahan Kimia",
C,101,"Pertambangan Batubara, Penggalian Gambut dan Gasifikasi Batubara",
C,111,"Pertambangan Minyak dan Gas Bumi, Serta Pengusahaan Tenaga Panas Bumi",
C,112,Jasa Pertambangan Minyak dan Gas Bumi,
C,120,Pertambangan Bijih Uranium dan Thorium,
C,131,Pertambangan Pasir Besi dan Bijih Besi,
C,132,Pertambangan Logam dan Bijih Timah,
C,141,"Penggalian Batu-batuan, Tanah Liat dan Pasir",
C,142,Pertambangan dan Penggalian Yang Tidak Diklasifikasikan Di Tempat Lain,
C,1010,"Pertambangan Batubara, Penggalian Gambut dan Gasifikasi Batubara",
C,1020,Pembuatan Briket Batubara,
C,1110,"Pertambangan Minyak dan Gas Bumi, Serta Pengusahaan Tenaga Panas Bumi",
